GEOID,NAMELSAD,population,tract_area_sq_mi,light_duty_vehicles_population_weighted,ev_vehicles_population_weighted,evse_per_1000_light_duty_vehicles_population_weighted,is_benchmark_20to100,is_above_standard_gt100,is_below_standard_lt20,application_group,predicted_target_evse_count,current_total_evse,planning_gap_evse_non_benchmark_only,planning_gap_bin,gap_map_class,benchmark_map_class
06047000204,Census Tract 2.04,4971,0.99,3933.88,58.26,2.54,False,False,True,below_standard_gap_application,110.0,10.0,100.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06047002602,Census Tract 26.02,4689,7.75,2827.09,73.09,0.0,False,False,True,below_standard_gap_application,77.0,0.0,77.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047002204,Census Tract 22.04,7070,1.69,5348.86,115.89,0.0,False,False,True,below_standard_gap_application,177.0,0.0,177.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06047000403,Census Tract 4.03,4192,13.46,3350.53,58.93,0.0,False,False,True,below_standard_gap_application,91.0,0.0,91.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047001006,Census Tract 10.06,4742,0.74,3234.18,74.57,0.0,False,False,True,below_standard_gap_application,88.0,0.0,88.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047000205,Census Tract 2.05,4860,0.85,3846.04,56.96,0.0,False,False,True,below_standard_gap_application,107.0,0.0,107.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037139301,Census Tract 1393.01,4067,1.11,2927.59,409.08,0.34,False,False,True,below_standard_gap_application,83.0,1.0,82.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037139302,Census Tract 1393.02,5394,0.13,3910.5,568.39,0.0,False,False,True,below_standard_gap_application,117.0,0.0,117.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037139502,Census Tract 1395.02,3336,0.4,2258.46,315.62,3.99,False,False,True,below_standard_gap_application,66.0,9.0,57.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037139600,Census Tract 1396,5047,0.96,3170.86,422.33,0.95,False,False,True,below_standard_gap_application,90.0,3.0,87.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037139701,Census Tract 1397.01,5166,1.31,4411.03,958.8,4.99,False,False,True,below_standard_gap_application,144.0,22.0,122.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06037139801,Census Tract 1398.01,3631,1.42,2632.38,382.62,0.0,False,False,True,below_standard_gap_application,75.0,0.0,75.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06013324002,Census Tract 3240.02,4931,0.78,3986.93,330.9,2.51,False,False,True,below_standard_gap_application,116.0,10.0,106.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06013320004,Census Tract 3200.04,6401,2.29,4882.46,279.19,0.41,False,False,True,below_standard_gap_application,155.0,2.0,153.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06013336201,Census Tract 3362.01,3624,0.48,2685.53,89.76,0.0,False,False,True,below_standard_gap_application,74.0,0.0,74.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06013338203,Census Tract 3382.03,5620,0.61,4273.29,401.01,4.68,False,False,True,below_standard_gap_application,129.0,20.0,109.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06013338204,Census Tract 3382.04,6523,1.03,4539.07,511.84,0.0,False,False,True,below_standard_gap_application,143.0,0.0,143.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06013345204,Census Tract 3452.04,3212,5.66,2965.77,403.95,0.0,False,False,True,below_standard_gap_application,83.0,0.0,83.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06013345203,Census Tract 3452.03,7686,10.4,6104.29,768.66,1.47,False,False,True,below_standard_gap_application,245.0,9.0,236.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06013345112,Census Tract 3451.12,8221,3.28,5969.53,1297.04,0.0,False,False,True,below_standard_gap_application,252.0,0.0,252.0,251-500,Gap 251-500 EVSE,"0 EVSE / 1,000 vehicles"
06013345113,Census Tract 3451.13,4859,2.1,4219.54,730.95,0.0,False,False,True,below_standard_gap_application,131.0,0.0,131.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037143500,Census Tract 1435,5377,0.48,3863.9,641.01,0.78,False,False,True,below_standard_gap_application,116.0,3.0,113.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06037181000,Census Tract 1810,5831,1.6,3767.8,342.95,0.0,False,False,True,below_standard_gap_application,109.0,0.0,109.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037181500,Census Tract 1815,3846,0.42,2460.12,208.04,0.0,False,False,True,below_standard_gap_application,69.0,0.0,69.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037181600,Census Tract 1816,4251,0.48,2723.53,232.72,3.67,False,False,True,below_standard_gap_application,76.0,10.0,66.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037183101,Census Tract 1831.01,3247,0.37,2008.63,132.14,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06001441402,Census Tract 4414.02,5183,0.64,3672.02,570.08,0.0,False,False,True,below_standard_gap_application,108.0,0.0,108.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06001441501,Census Tract 4415.01,5389,1.1,4037.13,419.29,0.0,False,False,True,below_standard_gap_application,120.0,0.0,120.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06001441521,Census Tract 4415.21,5937,0.63,4206.21,653.01,0.0,False,False,True,below_standard_gap_application,130.0,0.0,130.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06001441522,Census Tract 4415.22,5090,0.51,3606.13,559.85,0.0,False,False,True,below_standard_gap_application,106.0,0.0,106.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06001441601,Census Tract 4416.01,4709,0.5,3362.41,413.4,0.0,False,False,True,below_standard_gap_application,96.0,0.0,96.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037406103,Census Tract 4061.03,7285,0.85,6273.93,310.75,0.32,False,False,True,below_standard_gap_application,244.0,2.0,242.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06037920339,Census Tract 9203.39,10017,13.18,8184.71,1357.9,2.81,False,False,True,below_standard_gap_application,519.0,23.0,496.0,251-500,Gap 251-500 EVSE,"1-5 EVSE / 1,000 vehicles"
06037482521,Census Tract 4825.21,5261,0.6,4246.85,327.39,0.0,False,False,True,below_standard_gap_application,126.0,0.0,126.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067001102,Census Tract 11.02,1871,0.15,1561.79,98.34,5.76,False,False,True,below_standard_gap_application,51.0,9.0,42.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06067001201,Census Tract 12.01,2632,0.15,2211.15,137.18,0.0,False,False,True,below_standard_gap_application,63.0,0.0,63.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067006902,Census Tract 69.02,3523,0.61,1781.1,37.65,1.12,False,False,True,below_standard_gap_application,55.0,2.0,53.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06067006802,Census Tract 68.02,2137,0.23,1080.39,22.84,0.0,False,False,True,below_standard_gap_application,43.0,0.0,43.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06067001103,Census Tract 11.03,1441,0.45,1108.29,83.52,112.79,False,True,False,above_standard_excluded,43.0,125.0,,,"高于标准 >100, excluded",">100 EVSE / 1,000 vehicles"
06001441602,Census Tract 4416.02,7252,0.65,5178.21,636.64,0.0,False,False,True,below_standard_gap_application,179.0,0.0,179.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037183220,Census Tract 1832.20,2956,0.21,1828.61,120.3,0.0,False,False,True,below_standard_gap_application,56.0,0.0,56.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037183300,Census Tract 1833,2812,0.21,1739.53,114.44,0.0,False,False,True,below_standard_gap_application,54.0,0.0,54.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037183510,Census Tract 1835.10,2377,0.19,1470.44,96.74,0.0,False,False,True,below_standard_gap_application,49.0,0.0,49.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037183520,Census Tract 1835.20,3649,0.17,2257.31,148.5,0.89,False,False,True,below_standard_gap_application,65.0,2.0,63.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037183610,Census Tract 1836.10,2694,0.15,1666.54,109.64,1.2,False,False,True,below_standard_gap_application,53.0,2.0,51.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037192300,Census Tract 1923,2606,0.34,1362.05,98.44,3.67,False,False,True,below_standard_gap_application,48.0,5.0,43.0,26-50,Gap 26-50 EVSE,"1-5 EVSE / 1,000 vehicles"
06001441800,Census Tract 4418,6556,0.79,4690.01,586.14,0.0,False,False,True,below_standard_gap_application,152.0,0.0,152.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06001441921,Census Tract 4419.21,3814,0.33,2916.87,568.42,0.0,False,False,True,below_standard_gap_application,84.0,0.0,84.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037195400,Census Tract 1954,4306,0.4,2373.03,169.46,0.42,False,False,True,below_standard_gap_application,67.0,1.0,66.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06113010104,Census Tract 101.04,6192,0.91,6781.64,190.94,0.0,False,False,True,below_standard_gap_application,281.0,0.0,281.0,251-500,Gap 251-500 EVSE,"0 EVSE / 1,000 vehicles"
06113010610,Census Tract 106.10,3735,0.64,3294.61,318.93,0.61,False,False,True,below_standard_gap_application,92.0,2.0,90.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06113011208,Census Tract 112.08,8583,67.22,5063.65,212.39,4.74,False,False,True,below_standard_gap_application,165.0,24.0,141.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06113011301,Census Tract 113.01,2236,108.94,1880.62,65.26,0.0,False,False,True,below_standard_gap_application,56.0,0.0,56.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06113010313,Census Tract 103.13,4961,1.2,3721.63,207.2,0.54,False,False,True,below_standard_gap_application,105.0,2.0,103.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06113010103,Census Tract 101.03,5388,0.93,5901.08,166.14,0.68,False,False,True,below_standard_gap_application,210.0,4.0,206.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06113010105,Census Tract 101.05,1759,0.43,1926.5,54.24,1.04,False,False,True,below_standard_gap_application,57.0,2.0,55.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06113010315,Census Tract 103.15,1281,1.57,960.98,53.5,0.0,False,False,True,below_standard_gap_application,41.0,0.0,41.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06001441923,Census Tract 4419.23,5915,0.58,4424.43,761.75,15.14,False,False,True,below_standard_gap_application,142.0,67.0,75.0,51-100,Gap 51-100 EVSE,"10-20 EVSE / 1,000 vehicles"
06001442100,Census Tract 4421,5064,0.72,4205.95,861.07,0.24,False,False,True,below_standard_gap_application,133.0,1.0,132.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06001442400,Census Tract 4424,6227,0.61,4762.28,928.04,0.0,False,False,True,below_standard_gap_application,161.0,0.0,161.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037183820,Census Tract 1838.20,3707,0.12,2293.19,150.86,0.0,False,False,True,below_standard_gap_application,65.0,0.0,65.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037185202,Census Tract 1852.02,4198,0.47,2698.55,224.98,0.0,False,False,True,below_standard_gap_application,75.0,0.0,75.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037185310,Census Tract 1853.10,2908,0.16,1869.31,155.85,0.0,False,False,True,below_standard_gap_application,57.0,0.0,57.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037405101,Census Tract 4051.01,5403,0.43,4193.37,141.41,0.0,False,False,True,below_standard_gap_application,121.0,0.0,121.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037185320,Census Tract 1853.20,2692,0.21,1730.46,144.27,0.0,False,False,True,below_standard_gap_application,54.0,0.0,54.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037481603,Census Tract 4816.03,3711,0.25,2503.66,179.37,0.0,False,False,True,below_standard_gap_application,70.0,0.0,70.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037481001,Census Tract 4810.01,4282,0.41,2897.09,207.43,2.07,False,False,True,below_standard_gap_application,80.0,6.0,74.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037404600,Census Tract 4046,1377,9.61,1066.59,39.27,17.81,False,False,True,below_standard_gap_application,43.0,19.0,24.0,11-25,Gap 11-25 EVSE,"10-20 EVSE / 1,000 vehicles"
06037800406,Census Tract 8004.06,2018,36.67,1313.63,214.49,0.0,False,False,True,below_standard_gap_application,47.0,0.0,47.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037800410,Census Tract 8004.10,3815,14.84,2691.71,411.06,27.12,True,False,False,benchmark_training_standard,77.0,73.0,,,Benchmark standard 20-100,"20-50 EVSE / 1,000 vehicles"
06037800504,Census Tract 8005.04,2049,9.6,1389.44,233.81,20.87,True,False,False,benchmark_training_standard,49.0,29.0,,,Benchmark standard 20-100,"20-50 EVSE / 1,000 vehicles"
06037800506,Census Tract 8005.06,2987,11.33,1946.31,316.95,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067009409,Census Tract 94.09,4560,1.74,3457.99,87.94,0.0,False,False,True,below_standard_gap_application,95.0,0.0,95.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067009643,Census Tract 96.43,6295,0.86,4749.8,271.54,0.0,False,False,True,below_standard_gap_application,148.0,0.0,148.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067007604,Census Tract 76.04,3874,0.55,2692.31,116.72,2.97,False,False,True,below_standard_gap_application,74.0,8.0,66.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06067009652,Census Tract 96.52,6235,3.95,4694.3,458.46,11.5,False,False,True,below_standard_gap_application,149.0,54.0,95.0,51-100,Gap 51-100 EVSE,"10-20 EVSE / 1,000 vehicles"
06067009336,Census Tract 93.36,4306,22.78,3378.54,197.15,0.3,False,False,True,below_standard_gap_application,94.0,1.0,93.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06067007111,Census Tract 71.11,4543,0.43,3761.35,330.32,0.0,False,False,True,below_standard_gap_application,108.0,0.0,108.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067009647,Census Tract 96.47,6292,0.6,4737.21,462.65,0.0,False,False,True,below_standard_gap_application,151.0,0.0,151.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067001702,Census Tract 17.02,4007,0.91,2444.86,165.07,31.09,True,False,False,benchmark_training_standard,69.0,76.0,,,Benchmark standard 20-100,"20-50 EVSE / 1,000 vehicles"
06067009649,Census Tract 96.49,5485,0.73,4129.63,403.31,0.0,False,False,True,below_standard_gap_application,123.0,0.0,123.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067009648,Census Tract 96.48,3935,0.42,2962.64,289.34,0.0,False,False,True,below_standard_gap_application,83.0,0.0,83.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067009650,Census Tract 96.50,2977,1.0,2241.54,215.7,6.69,False,False,True,below_standard_gap_application,64.0,15.0,49.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06067008803,Census Tract 88.03,2203,5.29,1652.98,89.21,0.0,False,False,True,below_standard_gap_application,52.0,0.0,52.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067009333,Census Tract 93.33,2603,0.34,2049.59,119.28,0.98,False,False,True,below_standard_gap_application,60.0,2.0,58.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06067004018,Census Tract 40.18,3143,0.35,2145.82,131.02,0.93,False,False,True,below_standard_gap_application,62.0,2.0,60.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06067004017,Census Tract 40.17,2459,0.38,1678.84,102.5,0.0,False,False,True,below_standard_gap_application,53.0,0.0,53.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067004908,Census Tract 49.08,5445,0.56,3206.72,70.09,0.0,False,False,True,below_standard_gap_application,88.0,0.0,88.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067007023,Census Tract 70.23,4711,0.49,3098.62,129.78,0.0,False,False,True,below_standard_gap_application,85.0,0.0,85.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067007439,Census Tract 74.39,4918,0.72,3548.47,170.01,0.0,False,False,True,below_standard_gap_application,99.0,0.0,99.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067008601,Census Tract 86.01,5584,12.21,4826.68,289.75,0.0,False,False,True,below_standard_gap_application,152.0,0.0,152.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067004301,Census Tract 43.01,5772,0.43,2554.45,63.34,0.0,False,False,True,below_standard_gap_application,71.0,0.0,71.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067001202,Census Tract 12.02,2070,0.11,1644.57,115.66,6.08,False,False,True,below_standard_gap_application,52.0,10.0,42.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06067001701,Census Tract 17.01,1859,0.45,1087.63,44.09,33.1,True,False,False,benchmark_training_standard,43.0,36.0,,,Benchmark standard 20-100,"20-50 EVSE / 1,000 vehicles"
06067004020,Census Tract 40.20,2272,0.3,1551.17,94.71,0.0,False,False,True,below_standard_gap_application,51.0,0.0,51.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067004302,Census Tract 43.02,4571,1.03,2022.94,50.16,2.97,False,False,True,below_standard_gap_application,59.0,6.0,53.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06067009642,Census Tract 96.42,1739,0.22,1312.14,75.01,0.76,False,False,True,below_standard_gap_application,46.0,1.0,45.0,26-50,Gap 26-50 EVSE,"0-1 EVSE / 1,000 vehicles"
06067006704,Census Tract 67.04,3615,0.47,2443.05,49.48,0.0,False,False,True,below_standard_gap_application,68.0,0.0,68.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067007024,Census Tract 70.24,1851,0.27,1217.48,50.99,0.0,False,False,True,below_standard_gap_application,45.0,0.0,45.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06067009644,Census Tract 96.44,3530,0.6,2663.51,152.27,0.0,False,False,True,below_standard_gap_application,74.0,0.0,74.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067009410,Census Tract 94.10,6610,1.15,5012.57,127.47,4.39,False,False,True,below_standard_gap_application,159.0,22.0,137.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06067007025,Census Tract 70.25,2949,0.48,2406.36,200.92,0.0,False,False,True,below_standard_gap_application,68.0,0.0,68.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067004604,Census Tract 46.04,5215,0.6,3042.59,54.08,0.0,False,False,True,below_standard_gap_application,83.0,0.0,83.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067007026,Census Tract 70.26,6023,1.64,4914.71,410.36,0.0,False,False,True,below_standard_gap_application,159.0,0.0,159.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067007110,Census Tract 71.10,4795,0.45,3969.99,348.64,0.0,False,False,True,below_standard_gap_application,116.0,0.0,116.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067009334,Census Tract 93.34,5791,0.93,4563.37,263.19,0.0,False,False,True,below_standard_gap_application,139.0,0.0,139.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067009646,Census Tract 96.46,3699,0.45,2784.96,271.99,0.0,False,False,True,below_standard_gap_application,78.0,0.0,78.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067008707,Census Tract 87.07,7011,1.66,6085.78,622.06,0.0,False,False,True,below_standard_gap_application,238.0,0.0,238.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067008708,Census Tract 87.08,4569,7.23,3966.04,405.39,0.0,False,False,True,below_standard_gap_application,116.0,0.0,116.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067007108,Census Tract 71.08,6463,1.09,5351.0,469.92,0.0,False,False,True,below_standard_gap_application,184.0,0.0,184.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06067009651,Census Tract 96.51,5493,0.85,4135.65,403.9,0.97,False,False,True,below_standard_gap_application,123.0,4.0,119.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06067007436,Census Tract 74.36,2340,0.84,1688.37,80.89,0.0,False,False,True,below_standard_gap_application,53.0,0.0,53.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067004907,Census Tract 49.07,2424,0.12,1427.57,31.2,0.0,False,False,True,below_standard_gap_application,48.0,0.0,48.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06067007028,Census Tract 70.28,5386,0.92,4394.93,366.96,6.14,False,False,True,below_standard_gap_application,133.0,27.0,106.0,101-250,Gap 101-250 EVSE,"5-10 EVSE / 1,000 vehicles"
06067004910,Census Tract 49.10,4543,0.33,2675.51,58.48,0.0,False,False,True,below_standard_gap_application,73.0,0.0,73.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067005003,Census Tract 50.03,4309,0.6,3439.21,106.79,0.0,False,False,True,below_standard_gap_application,94.0,0.0,94.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067007022,Census Tract 70.22,2963,0.2,2417.78,201.87,0.0,False,False,True,below_standard_gap_application,68.0,0.0,68.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067009641,Census Tract 96.41,4176,0.79,2459.37,53.75,1.63,False,False,True,below_standard_gap_application,68.0,4.0,64.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06067009645,Census Tract 96.45,4254,0.63,3209.79,183.5,3.43,False,False,True,below_standard_gap_application,88.0,11.0,77.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
