zip_code,ev_vehicles,zev_vehicles,light_duty_vehicles,ev_share_light_duty,zcta_area_sq_mi,zcta_population
95525,54,54,1690,0.03195266272189349,92.83825533513968,1441.0
90257,0,0,1,0.0,,
95797,0,0,1,0.0,,
95157,12,14,335,0.03582089552238806,,
91912,22,22,1742,0.012629161882893225,,
98499,1,1,25,0.04,9.345634907626158,32464.0
92130,8832,8858,45812,0.19278791582991356,18.564169099505175,60768.0
91081,0,0,2,0.0,,
92364,0,0,72,0.0,524.8353117257282,7.0
91139,0,0,1,0.0,,
94509,1383,1394,46495,0.029745133885364018,17.669305497215884,70090.0
95811,488,492,8146,0.05990670267616008,2.4365766183481026,8810.0
92412,0,0,6,0.0,,
91327,14,14,206,0.06796116504854369,,
92464,0,0,5,0.0,,
97913,0,0,2,0.0,403.2149330858484,5520.0
98937,0,0,3,0.0,872.5072632099774,4833.0
90726,0,0,0,,,
95336,962,966,37389,0.02572949263152264,38.36450967676344,50185.0
96113,1,1,642,0.001557632398753894,21.88061929370337,2039.0
91241,0,0,1,0.0,,
91749,1,1,40,0.025,,
97223,0,0,40,0.0,11.070646407757556,50527.0
92952,0,0,1,0.0,,
94915,12,12,412,0.02912621359223301,,
95104,0,0,1,0.0,,
92165,5,5,328,0.01524390243902439,,
93160,6,6,330,0.01818181818181818,,
90880,0,0,0,,,
92468,0,0,1,0.0,,
93502,1,1,166,0.006024096385542169,,
94971,24,24,311,0.07717041800643087,23.96435022756368,276.0
92660,4235,4267,33514,0.12636510115175748,10.73656218832894,34890.0
95003,1666,1667,20416,0.08160266457680251,32.42617039456059,24951.0
91630,0,0,3,0.0,,
93234,50,60,4387,0.01139731023478459,134.95242939185624,6519.0
96146,62,62,1497,0.041416165664662656,40.45423539573266,1154.0
94172,2,2,36,0.05555555555555555,,
99507,0,0,20,0.0,47.29575656194991,37301.0
97006,0,1,43,0.0,7.235146070092402,46463.0
91953,0,0,1,0.0,,
90016,1669,1686,29402,0.056764845928848374,3.6033147111003356,46457.0
93528,0,0,131,0.0,2.4534739295188777,86.0
92394,713,718,24122,0.02955807976121383,32.19676396877664,41614.0
99610,0,0,3,0.0,90.33968427290583,2222.0
97327,0,0,3,0.0,71.70192079878359,3079.0
97435,0,0,1,0.0,99.0161688178533,2412.0
95051,5800,5859,44639,0.1299312260579314,6.59106509335549,62054.0
96273,0,0,8,0.0,,
94973,142,142,1277,0.11119812059514488,3.9504990324080294,1689.0
99021,0,0,2,0.0,80.36169785978112,8942.0
91203,1105,1115,10859,0.1017589096601897,0.8894277375048998,16856.0
96037,3,3,393,0.007633587786259542,2.982088615206422,168.0
96662,0,0,5,0.0,,
91411,1140,1152,15735,0.07244995233555768,1.9516563716982034,23185.0
93920,30,30,1059,0.028328611898016998,161.3133077470039,1464.0
98604,1,1,28,0.03571428571428571,72.1030721898805,38839.0
90937,0,0,0,,,
95429,2,2,79,0.02531645569620253,25.43310098127603,128.0
94523,2210,2226,26346,0.08388370151066575,7.206828376748819,34592.0
91353,2,2,199,0.010050251256281407,,
95564,12,12,332,0.03614457831325301,4.8797061935102635,444.0
97042,0,0,0,,23.808071288270995,3361.0
98227,0,0,1,0.0,,
92937,0,0,1,0.0,,
97305,0,0,22,0.0,47.2166401600238,45083.0
98422,0,0,14,0.0,7.599669409184674,21644.0
95862,0,0,4,0.0,,
91757,0,0,1,0.0,,
96386,0,0,5,0.0,,
94531,2302,2311,35836,0.06423708003125349,14.027688565385432,46387.0
94061,2512,2522,27145,0.09254006262663474,3.86263744478952,37048.0
90780,0,0,0,,,
90150,0,0,1,0.0,,
94414,0,0,1,0.0,,
96251,2,2,3,0.6666666666666666,,
96106,7,7,592,0.011824324324324325,22.059888164816382,300.0
92150,29,29,628,0.04617834394904458,,
92068,6,6,216,0.027777777777777776,,
92214,0,0,2,0.0,,
98337,1,1,9,0.1111111111111111,2.8472045459606528,7370.0
92198,17,17,397,0.042821158690176324,,
95475,0,0,2,0.0,,
98971,0,0,1,0.0,,
93219,28,28,6276,0.004461440407903123,103.02797517228807,9057.0
94113,1,1,3,0.3333333333333333,,
97756,1,1,41,0.024390243902439025,126.39291017733632,44914.0
93706,241,242,26381,0.009135362571547704,158.5879045877999,40638.0
97386,0,0,12,0.0,126.59883062959894,15225.0
91772,1,1,4,0.25,,
93386,5,5,438,0.01141552511415525,,
91382,0,0,1,0.0,,
92704,2054,2129,58535,0.035090117024002734,7.431193253270316,82120.0
92801,1754,1796,43940,0.03991807009558489,6.316932306627984,60547.0
90730,1,1,1,1.0,,
95988,65,65,7188,0.009042849193099611,329.46104143246055,8808.0
95346,21,21,1277,0.01644479248238058,5.1113817919820335,923.0
98547,0,0,3,0.0,71.96582446425245,1080.0
96092,3,3,412,0.007281553398058253,66.56128878531483,327.0
95726,120,120,7287,0.016467682173734045,143.53583616333427,8450.0
97814,0,0,5,0.0,833.7186262530208,12590.0
98199,3,3,43,0.06976744186046512,5.847146763584317,22468.0
97845,0,0,1,0.0,113.55549651454889,2265.0
94889,0,0,1,0.0,,
98640,0,0,6,0.0,58.02552365169285,5386.0
90935,0,0,0,,,
94115,1613,1620,15028,0.10733297844024488,1.1363720124764507,32629.0
94162,0,0,1,0.0,,
96007,157,157,17986,0.008729011453352607,124.38503120501257,24768.0
95012,130,130,9615,0.013520540821632865,13.12461189775075,10814.0
91803,1505,1528,21376,0.0704060628742515,3.260536508660353,27715.0
92053,0,0,2,0.0,,
91212,0,0,2,0.0,,
95490,206,206,12036,0.017115320704553006,430.45851212412055,14677.0
94062,3665,3670,22524,0.16271532587462262,65.6653042406804,25759.0
90272,3732,3751,17212,0.21682547060190566,24.36082664820359,21390.0
95225,8,8,888,0.009009009009009009,9.727243430343892,1609.0
90945,0,0,2,0.0,,
95609,9,9,760,0.011842105263157895,,
96052,18,18,1365,0.013186813186813187,112.24921450608576,2366.0
90875,0,0,0,,,
94921,0,0,3,0.0,,
92152,0,0,3,0.0,,
92274,92,93,15623,0.005888753760481342,216.28506722248247,18167.0
96743,0,0,26,0.0,313.8359953822677,12422.0
99357,0,0,1,0.0,218.20994366492152,3843.0
95148,3715,3747,36682,0.10127583010740963,7.977846093507993,44995.0
99025,0,0,2,0.0,47.6910212919204,5668.0
98841,0,0,4,0.0,302.44058508970943,9737.0
91715,19,19,359,0.052924791086350974,,
90204,0,0,3,0.0,,
92102,870,873,28604,0.030415326527758354,4.490682058120309,38901.0
96750,0,0,3,0.0,22.21197054527413,3203.0
94078,0,0,1,0.0,,
98223,3,3,37,0.08108108108108109,317.86719210141376,46497.0
91365,14,14,351,0.039886039886039885,,
95959,649,649,16366,0.039655383111328366,314.9117700460225,17683.0
98382,0,0,49,0.0,211.89507133802138,31052.0
92619,60,64,652,0.09202453987730061,,
95356,1138,1140,26668,0.04267286635668217,22.359899762486656,33233.0
97801,0,0,5,0.0,497.9289444822956,21575.0
99350,0,0,3,0.0,601.7599990090534,14837.0
98339,1,1,1,1.0,12.960497225484673,3658.0
92021,1513,1535,50596,0.02990354968772235,28.214107640107276,70501.0
93764,0,0,1,0.0,,
94720,5,5,69,0.07246376811594203,0.7045139893998187,5763.0
98366,0,0,40,0.0,29.00645422228296,36965.0
95302,0,0,2,0.0,,
90956,0,0,0,,,
93225,138,138,3782,0.03648863035430989,112.0902501649733,4663.0
95954,57,57,6505,0.00876249039200615,128.23835370242918,8165.0
90131,0,0,1,0.0,,
90717,739,748,15458,0.04780696079699832,2.0030389009263616,21482.0
91410,0,0,4,0.0,,
92261,10,10,613,0.01631321370309951,,
98160,0,0,1,0.0,,
93034,16,16,467,0.034261241970021415,,
97824,0,0,1,0.0,235.06051401935937,2117.0
98607,2,2,51,0.0392156862745098,50.24549084546581,35867.0
98045,1,1,8,0.125,176.06713916011404,15289.0
92817,13,13,377,0.034482758620689655,,
91617,2,2,93,0.021505376344086023,,
95315,148,148,9993,0.014810367257079956,19.044994249659275,13598.0
99343,0,0,1,0.0,183.83911418499738,3215.0
97107,0,0,1,0.0,20.544600801509212,2166.0
92712,0,0,2,0.0,,
95768,0,0,3,0.0,,
92867,2656,2708,34607,0.07674747883376196,12.00292897899742,44726.0
91650,0,0,1,0.0,,
97429,0,0,2,0.0,97.20928846497222,985.0
90845,0,0,0,,,
97339,0,0,3,0.0,,
92620,8238,8332,42451,0.19405903276719041,5.910065501026573,61631.0
92532,2179,2196,22187,0.09821066390228513,15.242424453661709,28055.0
93101,1027,1037,21794,0.04712306139304396,3.2023519092826387,31554.0
95379,40,40,3810,0.010498687664041995,26.005651852585114,3598.0
90400,0,0,3,0.0,,
99330,0,0,2,0.0,87.47553138989412,1210.0
95380,654,655,29850,0.02190954773869347,77.18788107508607,43960.0
99011,0,0,11,0.0,6.6205153713719085,2931.0
90485,1,1,1,1.0,,
98221,2,2,27,0.07407407407407407,85.29474104169424,23562.0
92600,0,0,4,0.0,,
92325,185,185,7243,0.025541902526577384,8.858224362300295,9065.0
90715,606,618,13907,0.04357517796792982,1.737014175925562,20182.0
96708,0,0,28,0.0,68.20821642136079,11152.0
92789,0,0,3,0.0,,
90883,0,0,0,,,
94287,0,0,1,0.0,,
96109,0,0,728,0.0,215.95373357908935,1299.0
96350,0,0,3,0.0,,
95793,0,0,1,0.0,,
91114,3,3,117,0.02564102564102564,,
91017,13,13,462,0.02813852813852814,,
93637,512,513,29802,0.017180055029863767,280.4731949431355,43785.0
92034,0,0,2,0.0,,
93714,0,0,39,0.0,,
90694,0,0,0,,,
92859,13,16,164,0.07926829268292683,,
99925,0,0,1,0.0,62.449252708320365,841.0
91021,8,8,121,0.06611570247933884,,
98034,9,9,82,0.10975609756097561,11.95953921035,52531.0
95210,500,500,24708,0.02023636069289299,7.684492515004795,41549.0
91987,0,0,24,0.0,,
97522,0,0,0,,46.89377099148902,443.0
91940,0,0,2,0.0,,
90280,1181,1209,60713,0.019452176634328727,7.5446841251445464,91365.0
94911,0,0,1,0.0,,
92632,0,0,16,0.0,,
95542,29,29,2004,0.014471057884231538,219.75591251092337,2463.0
90792,0,0,0,,,
98357,0,0,2,0.0,42.65697092411186,1519.0
98390,1,1,27,0.037037037037037035,9.396259061400198,11546.0
96219,0,0,0,,,
93665,0,0,423,0.0,0.523297908476333,114.0
98860,0,0,1,0.0,99.11995267441645,277.0
91254,0,0,1,0.0,,
96145,133,133,4143,0.032102341298575914,18.619423204087493,3441.0
97462,0,0,2,0.0,221.5195389095896,4044.0
93505,177,177,8046,0.021998508575689784,65.06312142270694,14353.0
92000,0,0,5,0.0,,
94013,0,0,4,0.0,,
92951,0,0,1,0.0,,
96721,0,0,8,0.0,,
92839,0,0,1,0.0,,
91020,468,480,5799,0.08070356958096224,0.7184841186408906,7532.0
94259,0,0,1,0.0,,
97317,0,0,21,0.0,55.22630200786723,25966.0
95369,10,10,722,0.013850415512465374,158.2138169904685,740.0
98365,0,0,10,0.0,42.14650267911361,5168.0
92122,2815,2822,26496,0.10624245169082126,5.378151637809124,45411.0
98104,4,4,38,0.10526315789473684,1.1296532444217127,16542.0
95724,4,4,76,0.05263157894736842,,
95159,4,4,519,0.007707129094412331,,
92295,0,0,1,0.0,,
92213,1,1,5,0.2,,
92621,0,0,20,0.0,,
90501,2296,2330,34240,0.06705607476635514,5.688133583314172,41787.0
95963,110,111,13535,0.008127077946065755,333.8405572082352,16070.0
94126,3,3,57,0.05263157894736842,,
97624,0,0,15,0.0,623.4333094053859,3643.0
98084,0,0,1,0.0,,
93937,0,0,3,0.0,,
94930,665,665,6628,0.10033192516596258,14.679147579303166,8406.0
97280,0,0,1,0.0,,
92694,4921,4943,27991,0.1758065092351113,40.154766059168466,35764.0
90011,703,724,54687,0.012854974674054163,4.289156521524842,100113.0
95826,879,885,25784,0.03409090909090909,10.760282023584516,40165.0
92019,2079,2083,34517,0.06023119042790509,31.731224119594703,45351.0
92061,87,87,2475,0.03515151515151515,34.81153636909187,1543.0
94108,254,255,2997,0.08475141808475142,0.2579754804001969,11305.0
90292,2773,2789,17444,0.158965833524421,3.1991442405977413,23982.0
90761,0,0,0,,,
90663,0,0,1,0.0,,
90610,2,3,68,0.029411764705882353,,
99540,0,0,2,0.0,167.320643433016,468.0
97215,1,1,26,0.038461538461538464,2.365106344112542,17296.0
92163,18,18,468,0.038461538461538464,,
92350,9,9,258,0.03488372093023256,0.06674448955757561,344.0
95313,16,16,1136,0.014084507042253521,46.09967939057952,1119.0
90252,0,0,1,0.0,,
99576,0,0,1,0.0,11951.575476605807,2454.0
95530,0,0,1,0.0,,
94661,6,6,74,0.08108108108108109,,
93206,4,4,1634,0.0024479804161566705,164.0668839596153,1898.0
98057,1,1,15,0.06666666666666667,6.211557779786589,12705.0
94806,1659,1670,43670,0.03798946645294252,7.874452420603932,62546.0
92199,0,0,5,0.0,,
94579,1093,1102,16869,0.06479340802655759,3.1276158550254465,20017.0
90570,0,0,1,0.0,,
97383,0,0,2,0.0,48.418060542447826,10310.0
98859,0,0,2,0.0,121.64470114168174,435.0
92112,11,11,623,0.01765650080256822,,
97128,0,0,25,0.0,112.2430283864475,38664.0
97431,0,0,1,0.0,42.323992972196145,2366.0
99506,0,0,5,0.0,27.933394763698082,7028.0
94530,2018,2030,17961,0.11235454596069261,4.330309552615905,26401.0
95814,664,671,8662,0.07665666127915031,1.432754399902619,12355.0
96412,0,0,1,0.0,,
90953,0,0,0,,,
98445,0,0,18,0.0,10.450897501644272,33684.0
90852,0,0,0,,,
95488,6,6,184,0.03260869565217391,61.457856688965336,226.0
98644,0,0,2,0.0,3.464279365895208,505.0
90006,992,1010,27604,0.035936820750615855,1.9336863134836484,55527.0
91201,1500,1517,16040,0.09351620947630923,2.3935325914845507,22394.0
90983,0,0,1,0.0,,
94230,0,0,1,0.0,,
91793,14,15,421,0.0332541567695962,,
93005,5,5,258,0.01937984496124031,,
94500,0,0,3,0.0,,
90801,11,11,544,0.02022058823529412,,
96322,1,1,2,0.5,,
94546,2694,2714,34331,0.07847135242200927,17.4901460480134,44855.0
95537,4,4,287,0.013937282229965157,2.7216936049892912,532.0
95351,400,400,32500,0.012307692307692308,9.071435500854657,48498.0
94365,0,0,1,0.0,,
92192,18,18,436,0.04128440366972477,,
90540,0,0,1,0.0,,
92273,10,10,1447,0.006910850034554251,3.218267961997318,1090.0
92920,0,0,1,0.0,,
92166,5,5,277,0.018050541516245487,,
93950,766,767,10989,0.06970606970606971,2.813755169135061,14951.0
93688,0,0,1,0.0,,
92175,3,3,239,0.012552301255230125,,
90236,0,0,0,,,
92264,1391,1391,15309,0.09086158468874518,51.090207921823655,19899.0
98121,12,12,88,0.13636363636363635,0.6468915029850233,21166.0
90010,656,658,7634,0.08593135970657584,0.39047399567804486,4850.0
97227,0,0,14,0.0,1.5128714648696542,5665.0
95472,2097,2098,23964,0.08750625938908363,70.30460093969374,28747.0
92071,2139,2141,44329,0.04825283674344109,19.04033804693051,59590.0
92830,0,0,3,0.0,,
91045,0,0,1,0.0,,
96561,0,0,1,0.0,,
95111,2467,2513,43749,0.05638986033966491,5.812301703545465,57202.0
95947,7,7,1223,0.005723630417007359,85.41432960337991,1505.0
94240,0,0,0,,,
97415,1,1,68,0.014705882352941176,306.72536959723755,14586.0
94029,0,0,1,0.0,,
93700,0,0,16,0.0,,
99501,0,0,13,0.0,6.881444820399572,16175.0
97304,0,0,26,0.0,57.781682660229365,34879.0
97641,0,0,2,0.0,664.8678764079458,1319.0
95942,33,33,1338,0.02466367713004484,69.16782343179979,2089.0
90805,1512,1535,57152,0.02645576707726764,7.584135062874412,92402.0
96065,2,2,290,0.006896551724137931,138.79455045436814,221.0
91507,2,2,90,0.022222222222222223,,
91807,0,0,1,0.0,,
94807,11,11,148,0.07432432432432433,,
92963,0,0,1,0.0,,
93422,1039,1039,26706,0.038905114955440724,68.85835356621766,33002.0
96781,1,1,4,0.25,52.38138261829044,2073.0
97137,0,0,2,0.0,46.5151989172755,989.0
99737,0,0,3,0.0,5566.4894419583725,4774.0
98512,1,1,20,0.05,140.57447888098915,31864.0
90974,0,0,0,,,
92765,0,0,1,0.0,,
96094,74,74,6148,0.012036434612882238,204.7206933639372,6656.0
97701,1,1,57,0.017543859649122806,311.8483250559939,43293.0
93544,22,22,907,0.024255788313120176,115.19309697350754,1027.0
96026,0,0,1,0.0,,
92594,0,0,1,0.0,,
98329,1,1,14,0.07142857142857142,31.604698466448248,11552.0
90654,0,0,0,,,
92869,2260,2291,28941,0.07808990705227878,13.664325862942869,36271.0
95366,532,532,14740,0.03609226594301221,34.65864907729306,18954.0
92401,12,12,1058,0.011342155009451797,0.6801161590265916,1659.0
98033,6,6,99,0.06060606060606061,11.14573050373136,40982.0
90940,0,0,0,,,
90927,0,0,0,,,
91625,0,0,1,0.0,,
94963,57,57,486,0.11728395061728394,1.596642338379118,739.0
98618,0,0,1,0.0,,
93738,0,0,1,0.0,,
92210,394,394,4155,0.09482551143200962,14.589187898699706,4871.0
99629,0,0,3,0.0,,
94656,1,1,1,1.0,,
97347,0,0,1,0.0,47.309666996626426,1577.0
90731,1499,1525,38238,0.03920184110047597,14.769514369140706,61944.0
98105,4,4,67,0.05970149253731343,6.193714912778661,49767.0
91543,0,0,1,0.0,,
94088,13,14,363,0.03581267217630854,,
97402,2,2,52,0.038461538461538464,75.03889156261644,53823.0
91786,1737,1746,38974,0.044568173654231026,8.943259082817669,55829.0
91316,2644,2658,19851,0.13319228250465973,5.692305425348513,29491.0
97056,0,0,3,0.0,111.52864170833755,12795.0
94933,52,52,730,0.07123287671232877,3.2109394706101617,1033.0
98236,1,1,12,0.08333333333333333,33.053758103673275,7199.0
95389,23,23,781,0.029449423815621,302.72193146429845,2181.0
95443,3,3,240,0.0125,4.1716910108982574,81.0
99337,0,0,6,0.0,181.63192820070486,33287.0
96089,2,2,422,0.004739336492890996,,
94327,0,0,1,0.0,,
95587,2,2,153,0.013071895424836602,19.141555201662335,0.0
92528,0,0,1,0.0,,
90411,0,0,1,0.0,,
92138,16,16,885,0.01807909604519774,,
92980,0,0,2,0.0,,
95887,0,0,1,0.0,,
96114,11,11,2836,0.0038787023977433005,67.63234672228299,2959.0
96162,21,21,1406,0.014935988620199146,,
92962,0,0,1,0.0,,
94293,0,0,0,,,
93261,7,7,1622,0.004315659679408138,5.775464893620492,2005.0
94027,1376,1377,6104,0.2254259501965924,5.058556577976771,7002.0
99016,1,1,12,0.08333333333333333,24.71313376123074,21615.0
99207,0,0,16,0.0,5.245925069545135,32770.0
98332,7,7,44,0.1590909090909091,24.09835561618672,20072.0
98612,0,0,3,0.0,110.99388716049812,3366.0
92367,0,0,0,,,
91432,0,0,2,0.0,,
95891,1,1,1,1.0,,
95903,29,29,643,0.04510108864696734,20.502423918767768,2242.0
91519,0,0,1,0.0,,
93127,0,0,1,0.0,,
98394,0,0,2,0.0,9.30177656178424,892.0
95816,1997,2033,17444,0.11448062371015823,2.7990566614261567,19225.0
92544,677,680,34011,0.019905324747875687,171.6569480646127,51751.0
92063,0,0,1,0.0,,
93257,618,621,51761,0.011939491122659917,383.08686808601914,80467.0
97419,0,0,0,,32.78491757881191,1123.0
94305,638,642,4051,0.15749197728955813,4.824981557264257,18509.0
91383,0,0,8,0.0,,
90969,0,0,0,,,
95533,1,1,1,1.0,,
98647,0,0,1,0.0,74.335235049924,352.0
94501,3975,3994,40093,0.09914448906292869,10.743160106416926,63808.0
94309,12,12,117,0.10256410256410256,,
92117,2586,2589,40166,0.06438281133296818,8.70291601025929,52275.0
91609,3,3,122,0.02459016393442623,,
90950,0,0,0,,,
90810,609,628,24602,0.024754085033737095,6.761434949289266,35833.0
97754,0,0,9,0.0,1377.1984178157147,22960.0
90652,1,1,63,0.015873015873015872,,
90336,0,0,1,0.0,,
91125,5,5,108,0.046296296296296294,0.17719372984368392,1000.0
94022,3936,3942,16803,0.23424388502053206,17.68884523437891,20027.0
91364,3140,3166,21223,0.14795269283324694,7.539388672886984,27748.0
91027,0,0,0,,,
90650,2312,2357,71896,0.03215756092133081,9.94045292227409,99900.0
97408,1,1,16,0.0625,50.937642359880805,15420.0
94525,121,122,2551,0.047432379459035674,2.4523754198156227,3372.0
92524,0,0,1,0.0,,
92707,1103,1156,40885,0.026978109331050507,5.231684289467249,58695.0
90035,2235,2258,17029,0.13124669681132187,2.275851671889014,29000.0
91302,4028,4040,21037,0.19147216808480297,27.494505867812244,25569.0
94828,0,0,2,0.0,,
92648,3673,3690,37343,0.09835846075569718,10.457237432987915,45827.0
92308,718,718,30891,0.02324301576510958,103.76974089315847,42709.0
90503,2900,2947,33124,0.0875498128245381,5.268476375827162,43454.0
98502,2,2,37,0.05405405405405406,80.31195897075966,35398.0
98603,0,0,3,0.0,117.5898294970535,1267.0
97494,0,0,2,0.0,0.9167599481920329,0.0
94026,27,27,576,0.046875,,
99702,0,0,4,0.0,21.62239903544691,3260.0
92614,3123,3164,23805,0.13119092627599244,4.478720773565698,29239.0
94705,1457,1459,8665,0.16814772071552223,3.3812104775971448,13991.0
90000,0,0,97,0.0,,
93540,0,0,3,0.0,,
95479,0,0,1,0.0,,
93556,3,3,597,0.005025125628140704,,
97230,1,1,27,0.037037037037037035,19.449330503112737,43553.0
92647,2661,2699,44730,0.05949027498323273,7.554134168243805,59047.0
94129,255,259,1765,0.14447592067988668,2.3642730977525597,3836.0
93400,0,0,7,0.0,,
96587,0,0,1,0.0,,
90946,0,0,0,,,
94620,2,2,99,0.020202020202020204,,
98208,2,2,54,0.037037037037037035,15.412970186365323,60915.0
98535,0,0,1,0.0,21.467848125327524,726.0
93243,24,25,1254,0.019138755980861243,164.38759916024338,834.0
95545,3,3,141,0.02127659574468085,135.9658659362474,194.0
94522,10,10,356,0.028089887640449437,,
95009,7,8,258,0.027131782945736434,,
96049,11,11,1921,0.005726184279021343,,
94550,3357,3369,40028,0.08386629359448386,273.92655153395646,49873.0
95230,13,13,643,0.02021772939346812,138.55597838786485,403.0
91384,1282,1290,18577,0.06901006621090595,104.39151665634222,26478.0
95675,3,3,417,0.007194244604316547,0.2024790403649068,374.0
90621,2126,2159,26815,0.07928398284542233,4.20796759220745,35984.0
98597,0,0,28,0.0,114.79131233801273,26669.0
97343,0,0,1,0.0,139.1865419767718,484.0
95207,659,660,29078,0.022663181786917945,7.4275210640063785,52414.0
97204,0,0,10,0.0,0.3305647481448477,885.0
92531,10,10,558,0.017921146953405017,,
95363,891,892,23172,0.03845157949249094,478.8778482380324,30769.0
95340,633,633,24483,0.02585467467222154,52.70952430927873,38303.0
95565,8,8,703,0.011379800853485065,34.35134583173966,764.0
94455,0,0,1,0.0,,
92780,2199,2263,39802,0.05524847997588061,6.2742414642131585,54374.0
94147,10,10,136,0.07352941176470588,,
95217,0,0,1,0.0,,
93669,1,1,212,0.0047169811320754715,7.850549057575924,196.0
90635,0,0,1,0.0,,
90295,24,24,334,0.0718562874251497,,
98058,5,5,42,0.11904761904761904,20.291678190810355,42980.0
94565,2869,2896,71916,0.03989376494799488,47.19100102599789,100488.0
92646,3632,3654,45648,0.07956536978618997,8.325037751671463,54615.0
97374,0,0,4,0.0,129.7300445791862,4859.0
