GEOID,NAMELSAD,COUNTYFP,county_name,current_total_evse,predicted_target_evse_count,baseline_target_evse_count,planning_gap_evse_non_benchmark_only,baseline_gap_evse,target_difference_final_minus_baseline,gap_difference_final_minus_baseline
06085507702,Census Tract 5077.02,85,Santa Clara,16.0,160.0,6.0,144.0,0.0,154.0,144.0
06085505303,Census Tract 5053.03,85,Santa Clara,0.0,126.0,16.0,126.0,16.0,110.0,110.0
06085503707,Census Tract 5037.07,85,Santa Clara,0.0,96.0,19.0,96.0,19.0,77.0,77.0
06059001102,Census Tract 11.02,59,Orange,0.0,73.0,24.0,73.0,24.0,49.0,49.0
06059062628,Census Tract 626.28,59,Orange,0.0,74.0,15.0,74.0,15.0,59.0,59.0
06085502001,Census Tract 5020.01,85,Santa Clara,0.0,104.0,14.0,104.0,14.0,90.0,90.0
06085502002,Census Tract 5020.02,85,Santa Clara,2.0,107.0,17.0,105.0,15.0,90.0,90.0
06059001103,Census Tract 11.03,59,Orange,5.0,106.0,21.0,101.0,16.0,85.0,85.0
06007000501,Census Tract 5.01,7,Butte,0.0,75.0,27.0,75.0,27.0,48.0,48.0
06007000502,Census Tract 5.02,7,Butte,0.0,86.0,59.0,86.0,59.0,27.0,27.0
06085501501,Census Tract 5015.01,85,Santa Clara,0.0,90.0,21.0,90.0,21.0,69.0,69.0
06085501502,Census Tract 5015.02,85,Santa Clara,0.0,89.0,18.0,89.0,18.0,71.0,71.0
06007001100,Census Tract 11,7,Butte,0.0,76.0,24.0,76.0,24.0,52.0,52.0
06085502101,Census Tract 5021.01,85,Santa Clara,31.0,115.0,12.0,84.0,0.0,103.0,84.0
06085502202,Census Tract 5022.02,85,Santa Clara,0.0,65.0,16.0,65.0,16.0,49.0,49.0
06007001200,Census Tract 12,7,Butte,4.0,66.0,21.0,62.0,17.0,45.0,45.0
06007001300,Census Tract 13,7,Butte,4.0,70.0,31.0,66.0,27.0,39.0,39.0
06007002800,Census Tract 28,7,Butte,3.0,85.0,30.0,82.0,27.0,55.0,55.0
06007003100,Census Tract 31,7,Butte,0.0,107.0,18.0,107.0,18.0,89.0,89.0
06007000202,Census Tract 2.02,7,Butte,2.0,66.0,48.0,64.0,46.0,18.0,18.0
06065044927,Census Tract 449.27,65,Riverside,4.0,102.0,14.0,98.0,10.0,88.0,88.0
06065043812,Census Tract 438.12,65,Riverside,0.0,104.0,5.0,104.0,5.0,99.0,99.0
06085502701,Census Tract 5027.01,85,Santa Clara,20.0,129.0,12.0,109.0,0.0,117.0,109.0
06085502800,Census Tract 5028,85,Santa Clara,0.0,90.0,12.0,90.0,12.0,78.0,78.0
06085502903,Census Tract 5029.03,85,Santa Clara,0.0,113.0,12.0,113.0,12.0,101.0,101.0
06085502906,Census Tract 5029.06,85,Santa Clara,50.0,108.0,13.0,58.0,0.0,95.0,58.0
06085503110,Census Tract 5031.10,85,Santa Clara,0.0,78.0,19.0,78.0,19.0,59.0,59.0
06007000601,Census Tract 6.01,7,Butte,0.0,58.0,46.0,58.0,46.0,12.0,12.0
06093000701,Census Tract 7.01,93,Siskiyou,19.0,95.0,8.0,76.0,0.0,87.0,76.0
06093001200,Census Tract 12,93,Siskiyou,0.0,47.0,4.0,47.0,4.0,43.0,43.0
06093000800,Census Tract 8,93,Siskiyou,0.0,95.0,4.0,95.0,4.0,91.0,91.0
06093000703,Census Tract 7.03,93,Siskiyou,0.0,94.0,92.0,94.0,92.0,2.0,2.0
06093000200,Census Tract 2,93,Siskiyou,0.0,46.0,6.0,46.0,6.0,40.0,40.0
06093001100,Census Tract 11,93,Siskiyou,5.0,71.0,14.0,66.0,9.0,57.0,57.0
06093000300,Census Tract 3,93,Siskiyou,2.0,98.0,5.0,96.0,3.0,93.0,93.0
06093000702,Census Tract 7.02,93,Siskiyou,11.0,102.0,35.0,91.0,24.0,67.0,67.0
06085502400,Census Tract 5024,85,Santa Clara,2.0,174.0,10.0,172.0,8.0,164.0,164.0
06085510200,Census Tract 5102,85,Santa Clara,28.0,121.0,10.0,93.0,0.0,111.0,93.0
06085512309,Census Tract 5123.09,85,Santa Clara,0.0,132.0,5.0,132.0,5.0,127.0,127.0
06085510001,Census Tract 5100.01,85,Santa Clara,26.0,173.0,9.0,147.0,0.0,164.0,147.0
06085500500,Census Tract 5005,85,Santa Clara,0.0,114.0,11.0,114.0,11.0,103.0,103.0
06085512100,Census Tract 5121,85,Santa Clara,4.0,49.0,2.0,45.0,0.0,47.0,45.0
06085507402,Census Tract 5074.02,85,Santa Clara,60.0,92.0,11.0,32.0,0.0,81.0,32.0
06007000604,Census Tract 6.04,7,Butte,0.0,66.0,60.0,66.0,60.0,6.0,6.0
06007000700,Census Tract 7,7,Butte,2.0,75.0,35.0,73.0,33.0,40.0,40.0
06007000800,Census Tract 8,7,Butte,0.0,88.0,31.0,88.0,31.0,57.0,57.0
06085502907,Census Tract 5029.07,85,Santa Clara,0.0,79.0,15.0,79.0,15.0,64.0,64.0
06085503336,Census Tract 5033.36,85,Santa Clara,0.0,67.0,17.0,67.0,17.0,50.0,50.0
06037272100,Census Tract 2721,37,Los Angeles,0.0,80.0,12.0,80.0,12.0,68.0,68.0
06037403403,Census Tract 4034.03,37,Los Angeles,2.0,121.0,7.0,119.0,5.0,114.0,114.0
06037407302,Census Tract 4073.02,37,Los Angeles,0.0,81.0,14.0,81.0,14.0,67.0,67.0
06037530902,Census Tract 5309.02,37,Los Angeles,0.0,80.0,18.0,80.0,18.0,62.0,62.0
06037221110,Census Tract 2211.10,37,Los Angeles,1.0,50.0,27.0,49.0,26.0,23.0,23.0
06037212303,Census Tract 2123.03,37,Los Angeles,3.0,59.0,33.0,56.0,30.0,26.0,26.0
06037201200,Census Tract 2012,37,Los Angeles,0.0,51.0,19.0,51.0,19.0,32.0,32.0
06037191203,Census Tract 1912.03,37,Los Angeles,0.0,43.0,28.0,43.0,28.0,15.0,15.0
06033000602,Census Tract 6.02,33,Lake,3.0,42.0,4.0,39.0,1.0,38.0,38.0
06033001302,Census Tract 13.02,33,Lake,8.0,109.0,4.0,101.0,0.0,105.0,101.0
06033001101,Census Tract 11.01,33,Lake,0.0,59.0,6.0,59.0,6.0,53.0,53.0
06033000901,Census Tract 9.01,33,Lake,0.0,75.0,11.0,75.0,11.0,64.0,64.0
06033000703,Census Tract 7.03,33,Lake,0.0,58.0,16.0,58.0,16.0,42.0,42.0
06033001102,Census Tract 11.02,33,Lake,0.0,50.0,11.0,50.0,11.0,39.0,39.0
06033000902,Census Tract 9.02,33,Lake,0.0,187.0,8.0,187.0,8.0,179.0,179.0
06033000704,Census Tract 7.04,33,Lake,0.0,60.0,20.0,60.0,20.0,40.0,40.0
06033000402,Census Tract 4.02,33,Lake,4.0,64.0,32.0,60.0,28.0,32.0,32.0
06033000401,Census Tract 4.01,33,Lake,0.0,69.0,28.0,69.0,28.0,41.0,41.0
06033000601,Census Tract 6.01,33,Lake,0.0,50.0,35.0,50.0,35.0,15.0,15.0
06033001301,Census Tract 13.01,33,Lake,0.0,184.0,25.0,184.0,25.0,159.0,159.0
06019008403,Census Tract 84.03,19,Fresno,0.0,45.0,16.0,45.0,16.0,29.0,29.0
06019008303,Census Tract 83.03,19,Fresno,11.0,113.0,8.0,102.0,0.0,105.0,102.0
06019008405,Census Tract 84.05,19,Fresno,0.0,54.0,3.0,54.0,3.0,51.0,51.0
06019004003,Census Tract 40.03,19,Fresno,2.0,99.0,13.0,97.0,11.0,86.0,86.0
06019004005,Census Tract 40.05,19,Fresno,2.0,75.0,13.0,73.0,11.0,62.0,62.0
06019007204,Census Tract 72.04,19,Fresno,1.0,153.0,6.0,152.0,5.0,147.0,147.0
06019008200,Census Tract 82,19,Fresno,1.0,116.0,1.0,115.0,0.0,115.0,115.0
06019007203,Census Tract 72.03,19,Fresno,0.0,50.0,21.0,50.0,21.0,29.0,29.0
06019005526,Census Tract 55.26,19,Fresno,0.0,45.0,46.0,45.0,46.0,-1.0,-1.0
06019004004,Census Tract 40.04,19,Fresno,5.0,92.0,10.0,87.0,5.0,82.0,82.0
06019006001,Census Tract 60.01,19,Fresno,0.0,128.0,13.0,128.0,13.0,115.0,115.0
06019006409,Census Tract 64.09,19,Fresno,0.0,39.0,1.0,39.0,1.0,38.0,38.0
06019006407,Census Tract 64.07,19,Fresno,0.0,60.0,2.0,60.0,2.0,58.0,58.0
06019006410,Census Tract 64.10,19,Fresno,0.0,77.0,3.0,77.0,3.0,74.0,74.0
06019005914,Census Tract 59.14,19,Fresno,0.0,95.0,26.0,95.0,26.0,69.0,69.0
06019006606,Census Tract 66.06,19,Fresno,0.0,95.0,29.0,95.0,29.0,66.0,66.0
06019001415,Census Tract 14.15,19,Fresno,0.0,93.0,18.0,93.0,18.0,75.0,75.0
06019001417,Census Tract 14.17,19,Fresno,0.0,164.0,18.0,164.0,18.0,146.0,146.0
06019008504,Census Tract 85.04,19,Fresno,0.0,92.0,11.0,92.0,11.0,81.0,81.0
06019001416,Census Tract 14.16,19,Fresno,0.0,122.0,18.0,122.0,18.0,104.0,104.0
06019005913,Census Tract 59.13,19,Fresno,0.0,68.0,31.0,68.0,31.0,37.0,37.0
06019005916,Census Tract 59.16,19,Fresno,0.0,53.0,5.0,53.0,5.0,48.0,48.0
06019007101,Census Tract 71.01,19,Fresno,25.0,102.0,11.0,77.0,0.0,91.0,77.0
06019007102,Census Tract 71.02,19,Fresno,2.0,49.0,20.0,47.0,18.0,29.0,29.0
06019006002,Census Tract 60.02,19,Fresno,10.0,82.0,25.0,72.0,15.0,57.0,57.0
06019006102,Census Tract 61.02,19,Fresno,0.0,91.0,23.0,91.0,23.0,68.0,68.0
06019006302,Census Tract 63.02,19,Fresno,0.0,47.0,3.0,47.0,3.0,44.0,44.0
06019006301,Census Tract 63.01,19,Fresno,2.0,106.0,5.0,104.0,3.0,101.0,101.0
06019005529,Census Tract 55.29,19,Fresno,0.0,144.0,21.0,144.0,21.0,123.0,123.0
06019006406,Census Tract 64.06,19,Fresno,0.0,62.0,4.0,62.0,4.0,58.0,58.0
06019008404,Census Tract 84.04,19,Fresno,3.0,60.0,28.0,57.0,25.0,32.0,32.0
06019008503,Census Tract 85.03,19,Fresno,3.0,91.0,31.0,88.0,28.0,60.0,60.0
06019006408,Census Tract 64.08,19,Fresno,0.0,32.0,1.0,32.0,1.0,31.0,31.0
06019006411,Census Tract 64.11,19,Fresno,1.0,42.0,1.0,41.0,0.0,41.0,41.0
06019006101,Census Tract 61.01,19,Fresno,2.0,67.0,12.0,65.0,10.0,55.0,55.0
06019001418,Census Tract 14.18,19,Fresno,0.0,49.0,22.0,49.0,22.0,27.0,27.0
06019004218,Census Tract 42.18,19,Fresno,0.0,195.0,9.0,195.0,9.0,186.0,186.0
06019005528,Census Tract 55.28,19,Fresno,0.0,47.0,30.0,47.0,30.0,17.0,17.0
06019006605,Census Tract 66.05,19,Fresno,0.0,49.0,38.0,49.0,38.0,11.0,11.0
06019005915,Census Tract 59.15,19,Fresno,0.0,90.0,6.0,90.0,6.0,84.0,84.0
06019008600,Census Tract 86,19,Fresno,3.0,72.0,4.0,69.0,1.0,68.0,68.0
06019003811,Census Tract 38.11,19,Fresno,0.0,217.0,13.0,217.0,13.0,204.0,204.0
06019004217,Census Tract 42.17,19,Fresno,3.0,64.0,23.0,61.0,20.0,41.0,41.0
06019003812,Census Tract 38.12,19,Fresno,2.0,76.0,8.0,74.0,6.0,68.0,68.0
06019004705,Census Tract 47.05,19,Fresno,0.0,44.0,39.0,44.0,39.0,5.0,5.0
06019004706,Census Tract 47.06,19,Fresno,0.0,87.0,35.0,87.0,35.0,52.0,52.0
06019004006,Census Tract 40.06,19,Fresno,0.0,74.0,10.0,74.0,10.0,64.0,64.0
06019000701,Census Tract 7.01,19,Fresno,0.0,54.0,31.0,54.0,31.0,23.0,23.0
06019000702,Census Tract 7.02,19,Fresno,0.0,40.0,13.0,40.0,13.0,27.0,27.0
06019000601,Census Tract 6.01,19,Fresno,0.0,63.0,33.0,63.0,33.0,30.0,30.0
06051000102,Census Tract 1.02,51,Mono,15.0,63.0,6.0,48.0,0.0,57.0,48.0
06051000101,Census Tract 1.01,51,Mono,0.0,81.0,5.0,81.0,5.0,76.0,76.0
06061022200,Census Tract 222,61,Placer,14.0,50.0,7.0,36.0,0.0,43.0,36.0
06061023800,Census Tract 238,61,Placer,0.0,62.0,12.0,62.0,12.0,50.0,50.0
06061022600,Census Tract 226,61,Placer,34.0,105.0,19.0,71.0,0.0,86.0,71.0
06061023400,Census Tract 234,61,Placer,4.0,134.0,8.0,130.0,4.0,126.0,126.0
06061023700,Census Tract 237,61,Placer,0.0,64.0,16.0,64.0,16.0,48.0,48.0
06037135201,Census Tract 1352.01,37,Los Angeles,1.0,65.0,10.0,64.0,9.0,55.0,55.0
06037119400,Census Tract 1194,37,Los Angeles,0.0,95.0,12.0,95.0,12.0,83.0,83.0
06037113213,Census Tract 1132.13,37,Los Angeles,4.0,108.0,11.0,104.0,7.0,97.0,97.0
06037296600,Census Tract 2966,37,Los Angeles,6.0,86.0,14.0,80.0,8.0,72.0,72.0
06037575300,Census Tract 5753,37,Los Angeles,0.0,61.0,16.0,61.0,16.0,45.0,45.0
06019004410,Census Tract 44.10,19,Fresno,0.0,52.0,42.0,52.0,42.0,10.0,10.0
06019003401,Census Tract 34.01,19,Fresno,4.0,68.0,37.0,64.0,33.0,31.0,31.0
06019003402,Census Tract 34.02,19,Fresno,0.0,45.0,36.0,45.0,36.0,9.0,9.0
06019005527,Census Tract 55.27,19,Fresno,14.0,61.0,25.0,47.0,11.0,36.0,36.0
06019004411,Census Tract 44.11,19,Fresno,9.0,47.0,16.0,38.0,7.0,31.0,31.0
06037554001,Census Tract 5540.01,37,Los Angeles,0.0,84.0,12.0,84.0,12.0,72.0,72.0
06037920013,Census Tract 9200.13,37,Los Angeles,9.0,280.0,4.0,271.0,0.0,276.0,271.0
06037920312,Census Tract 9203.12,37,Los Angeles,0.0,110.0,3.0,110.0,3.0,107.0,107.0
06037535501,Census Tract 5355.01,37,Los Angeles,0.0,57.0,18.0,57.0,18.0,39.0,39.0
06037237300,Census Tract 2373,37,Los Angeles,3.0,95.0,13.0,92.0,10.0,82.0,82.0
06037408402,Census Tract 4084.02,37,Los Angeles,67.0,157.0,4.0,90.0,0.0,153.0,90.0
06037227010,Census Tract 2270.10,37,Los Angeles,0.0,62.0,17.0,62.0,17.0,45.0,45.0
06037219300,Census Tract 2193,37,Los Angeles,0.0,64.0,16.0,64.0,16.0,48.0,48.0
06037204420,Census Tract 2044.20,37,Los Angeles,0.0,49.0,23.0,49.0,23.0,26.0,26.0
06037404701,Census Tract 4047.01,37,Los Angeles,16.0,120.0,10.0,104.0,0.0,110.0,104.0
06037211320,Census Tract 2113.20,37,Los Angeles,0.0,52.0,30.0,52.0,30.0,22.0,22.0
06037262301,Census Tract 2623.01,37,Los Angeles,6.0,61.0,4.0,55.0,0.0,57.0,55.0
06037218120,Census Tract 2181.20,37,Los Angeles,0.0,66.0,19.0,66.0,19.0,47.0,47.0
06037209403,Census Tract 2094.03,37,Los Angeles,0.0,54.0,35.0,54.0,35.0,19.0,19.0
06037208902,Census Tract 2089.02,37,Los Angeles,0.0,42.0,30.0,42.0,30.0,12.0,12.0
06037212203,Census Tract 2122.03,37,Los Angeles,6.0,49.0,39.0,43.0,33.0,10.0,10.0
06037433901,Census Tract 4339.01,37,Los Angeles,4.0,102.0,15.0,98.0,11.0,87.0,87.0
06071000504,Census Tract 5.04,71,San Bernardino,0.0,112.0,10.0,112.0,10.0,102.0,102.0
06071000117,Census Tract 1.17,71,San Bernardino,0.0,197.0,14.0,197.0,14.0,183.0,183.0
06071001906,Census Tract 19.06,71,San Bernardino,0.0,1350.0,12.0,1350.0,12.0,1338.0,1338.0
06071009202,Census Tract 92.02,71,San Bernardino,0.0,43.0,2.0,43.0,2.0,41.0,41.0
06071002017,Census Tract 20.17,71,San Bernardino,0.0,146.0,13.0,146.0,13.0,133.0,133.0
06071001501,Census Tract 15.01,71,San Bernardino,0.0,71.0,38.0,71.0,38.0,33.0,33.0
06071003505,Census Tract 35.05,71,San Bernardino,0.0,179.0,29.0,179.0,29.0,150.0,150.0
06071003801,Census Tract 38.01,71,San Bernardino,0.0,111.0,24.0,111.0,24.0,87.0,87.0
06071004510,Census Tract 45.10,71,San Bernardino,3.0,92.0,13.0,89.0,10.0,79.0,79.0
06037194200,Census Tract 1942,37,Los Angeles,4.0,65.0,8.0,61.0,4.0,57.0,57.0
06037404901,Census Tract 4049.01,37,Los Angeles,0.0,107.0,12.0,107.0,12.0,95.0,95.0
06037183620,Census Tract 1836.20,37,Los Angeles,0.0,56.0,18.0,56.0,18.0,38.0,38.0
06037139303,Census Tract 1393.03,37,Los Angeles,0.0,99.0,20.0,99.0,20.0,79.0,79.0
06037123410,Census Tract 1234.10,37,Los Angeles,1.0,69.0,18.0,68.0,17.0,51.0,51.0
06037120010,Census Tract 1200.10,37,Los Angeles,0.0,53.0,17.0,53.0,17.0,36.0,36.0
06037117510,Census Tract 1175.10,37,Los Angeles,1.0,73.0,22.0,72.0,21.0,51.0,51.0
06037576501,Census Tract 5765.01,37,Los Angeles,0.0,52.0,24.0,52.0,24.0,28.0,28.0
06037294810,Census Tract 2948.10,37,Los Angeles,0.0,72.0,23.0,72.0,23.0,49.0,49.0
06071011102,Census Tract 111.02,71,San Bernardino,0.0,41.0,2.0,41.0,2.0,39.0,39.0
06071007904,Census Tract 79.04,71,San Bernardino,0.0,174.0,8.0,174.0,8.0,166.0,166.0
06071008602,Census Tract 86.02,71,San Bernardino,0.0,122.0,5.0,122.0,5.0,117.0,117.0
06071011206,Census Tract 112.06,71,San Bernardino,0.0,41.0,17.0,41.0,17.0,24.0,24.0
06071010424,Census Tract 104.24,71,San Bernardino,0.0,36.0,1.0,36.0,1.0,35.0,35.0
06071012002,Census Tract 120.02,71,San Bernardino,8.0,81.0,9.0,73.0,1.0,72.0,72.0
06071012101,Census Tract 121.01,71,San Bernardino,10.0,149.0,3.0,139.0,0.0,146.0,139.0
06071012103,Census Tract 121.03,71,San Bernardino,0.0,63.0,3.0,63.0,3.0,60.0,60.0
06071009913,Census Tract 99.13,71,San Bernardino,18.0,101.0,9.0,83.0,0.0,92.0,83.0
06071010422,Census Tract 104.22,71,San Bernardino,0.0,44.0,6.0,44.0,6.0,38.0,38.0
06071010420,Census Tract 104.20,71,San Bernardino,14.0,66.0,3.0,52.0,0.0,63.0,52.0
06071010803,Census Tract 108.03,71,San Bernardino,0.0,123.0,14.0,123.0,14.0,109.0,109.0
06071011205,Census Tract 112.05,71,San Bernardino,21.0,52.0,20.0,31.0,0.0,32.0,31.0
06071010419,Census Tract 104.19,71,San Bernardino,0.0,60.0,4.0,60.0,4.0,56.0,56.0
06071002703,Census Tract 27.03,71,San Bernardino,0.0,179.0,24.0,179.0,24.0,155.0,155.0
06071009201,Census Tract 92.01,71,San Bernardino,1.0,106.0,6.0,105.0,5.0,100.0,100.0
06071004603,Census Tract 46.03,71,San Bernardino,0.0,126.0,16.0,126.0,16.0,110.0,110.0
06071011101,Census Tract 111.01,71,San Bernardino,0.0,115.0,4.0,115.0,4.0,111.0,111.0
06071025000,Census Tract 250,71,San Bernardino,0.0,67.0,1.0,67.0,1.0,66.0,66.0
06071012700,Census Tract 127,71,San Bernardino,16.0,98.0,6.0,82.0,0.0,92.0,82.0
06071012500,Census Tract 125,71,San Bernardino,2.0,86.0,16.0,84.0,14.0,70.0,70.0
06023000400,Census Tract 4,23,Humboldt,0.0,78.0,30.0,78.0,30.0,48.0,48.0
06001406100,Census Tract 4061,1,Alameda,3.0,87.0,9.0,84.0,6.0,78.0,78.0
06111000701,Census Tract 7.01,111,Ventura,4.0,172.0,22.0,168.0,18.0,150.0,150.0
06111003801,Census Tract 38.01,111,Ventura,0.0,107.0,27.0,107.0,27.0,80.0,80.0
06111005205,Census Tract 52.05,111,Ventura,0.0,312.0,8.0,312.0,8.0,304.0,304.0
06111003010,Census Tract 30.10,111,Ventura,0.0,59.0,30.0,59.0,30.0,29.0,29.0
06111000304,Census Tract 3.04,111,Ventura,0.0,106.0,4.0,106.0,4.0,102.0,102.0
06023011100,Census Tract 111,23,Humboldt,2.0,153.0,5.0,151.0,3.0,148.0,148.0
06023000800,Census Tract 8,23,Humboldt,1.0,108.0,16.0,107.0,15.0,92.0,92.0
06023010102,Census Tract 101.02,23,Humboldt,5.0,66.0,2.0,61.0,0.0,64.0,61.0
06023010502,Census Tract 105.02,23,Humboldt,0.0,158.0,15.0,158.0,15.0,143.0,143.0
06023001200,Census Tract 12,23,Humboldt,12.0,43.0,3.0,31.0,0.0,40.0,31.0
06023000200,Census Tract 2,23,Humboldt,16.0,143.0,42.0,127.0,26.0,101.0,101.0
06023000900,Census Tract 9,23,Humboldt,0.0,103.0,10.0,103.0,10.0,93.0,93.0
06023010400,Census Tract 104,23,Humboldt,0.0,87.0,13.0,87.0,13.0,74.0,74.0
06023011200,Census Tract 112,23,Humboldt,7.0,56.0,3.0,49.0,0.0,53.0,49.0
06037573002,Census Tract 5730.02,37,Los Angeles,0.0,59.0,23.0,59.0,23.0,36.0,36.0
06037400205,Census Tract 4002.05,37,Los Angeles,0.0,54.0,3.0,54.0,3.0,51.0,51.0
06037552900,Census Tract 5529,37,Los Angeles,0.0,162.0,11.0,162.0,11.0,151.0,151.0
06037242300,Census Tract 2423,37,Los Angeles,1.0,74.0,16.0,73.0,15.0,58.0,58.0
06037535503,Census Tract 5355.03,37,Los Angeles,0.0,52.0,23.0,52.0,23.0,29.0,29.0
06037534201,Census Tract 5342.01,37,Los Angeles,0.0,70.0,18.0,70.0,18.0,52.0,52.0
06023000100,Census Tract 1,23,Humboldt,4.0,101.0,33.0,97.0,29.0,68.0,68.0
06023010200,Census Tract 102,23,Humboldt,28.0,66.0,3.0,38.0,0.0,63.0,38.0
06023000300,Census Tract 3,23,Humboldt,0.0,124.0,46.0,124.0,46.0,78.0,78.0
06023010800,Census Tract 108,23,Humboldt,16.0,61.0,7.0,45.0,0.0,54.0,45.0
06023010300,Census Tract 103,23,Humboldt,15.0,58.0,3.0,43.0,0.0,55.0,43.0
06023010600,Census Tract 106,23,Humboldt,0.0,45.0,6.0,45.0,6.0,39.0,39.0
06019005512,Census Tract 55.12,19,Fresno,8.0,155.0,16.0,147.0,8.0,139.0,139.0
06019005513,Census Tract 55.13,19,Fresno,6.0,61.0,22.0,55.0,16.0,39.0,39.0
06019005514,Census Tract 55.14,19,Fresno,9.0,88.0,22.0,79.0,13.0,66.0,66.0
06019007002,Census Tract 70.02,19,Fresno,4.0,90.0,26.0,86.0,22.0,64.0,64.0
06019007003,Census Tract 70.03,19,Fresno,0.0,163.0,13.0,163.0,13.0,150.0,150.0
06019005602,Census Tract 56.02,19,Fresno,10.0,77.0,20.0,67.0,10.0,57.0,57.0
06019007202,Census Tract 72.02,19,Fresno,2.0,126.0,15.0,124.0,13.0,111.0,111.0
06047000504,Census Tract 5.04,47,Merced,0.0,138.0,16.0,138.0,16.0,122.0,122.0
06047000602,Census Tract 6.02,47,Merced,0.0,69.0,37.0,69.0,37.0,32.0,32.0
06047000603,Census Tract 6.03,47,Merced,0.0,112.0,21.0,112.0,21.0,91.0,91.0
06047000701,Census Tract 7.01,47,Merced,0.0,61.0,35.0,61.0,35.0,26.0,26.0
06047000702,Census Tract 7.02,47,Merced,6.0,118.0,9.0,112.0,3.0,109.0,109.0
06047000801,Census Tract 8.01,47,Merced,0.0,106.0,23.0,106.0,23.0,83.0,83.0
06037541700,Census Tract 5417,37,Los Angeles,0.0,98.0,11.0,98.0,11.0,87.0,87.0
06037533603,Census Tract 5336.03,37,Los Angeles,0.0,102.0,14.0,102.0,14.0,88.0,88.0
06037980015,Census Tract 9800.15,37,Los Angeles,9.0,41.0,6.0,32.0,0.0,35.0,32.0
06029004402,Census Tract 44.02,29,Kern,4.0,76.0,21.0,72.0,17.0,55.0,55.0
06047000802,Census Tract 8.02,47,Merced,0.0,94.0,28.0,94.0,28.0,66.0,66.0
06085501402,Census Tract 5014.02,85,Santa Clara,0.0,59.0,23.0,59.0,23.0,36.0,36.0
06047001003,Census Tract 10.03,47,Merced,0.0,91.0,30.0,91.0,30.0,61.0,61.0
06019004303,Census Tract 43.03,19,Fresno,0.0,103.0,18.0,103.0,18.0,85.0,85.0
06005000102,Census Tract 1.02,5,Amador,0.0,46.0,12.0,46.0,12.0,34.0,34.0
06005000303,Census Tract 3.03,5,Amador,4.0,201.0,22.0,197.0,18.0,179.0,179.0
06005000101,Census Tract 1.01,5,Amador,0.0,182.0,33.0,182.0,33.0,149.0,149.0
06005000304,Census Tract 3.04,5,Amador,0.0,103.0,21.0,103.0,21.0,82.0,82.0
06047001401,Census Tract 14.01,47,Merced,0.0,63.0,32.0,63.0,32.0,31.0,31.0
06047001402,Census Tract 14.02,47,Merced,0.0,76.0,19.0,76.0,19.0,57.0,57.0
06047001501,Census Tract 15.01,47,Merced,0.0,56.0,17.0,56.0,17.0,39.0,39.0
06047001601,Census Tract 16.01,47,Merced,0.0,91.0,29.0,91.0,29.0,62.0,62.0
06029004901,Census Tract 49.01,29,Kern,0.0,88.0,24.0,88.0,24.0,64.0,64.0
06019005405,Census Tract 54.05,19,Fresno,0.0,74.0,26.0,74.0,26.0,48.0,48.0
06019005504,Census Tract 55.04,19,Fresno,0.0,58.0,22.0,58.0,22.0,36.0,36.0
06037262601,Census Tract 2626.01,37,Los Angeles,0.0,78.0,7.0,78.0,7.0,71.0,71.0
06073010015,Census Tract 100.15,73,San Diego,7.0,146.0,3.0,139.0,0.0,143.0,139.0
06073020810,Census Tract 208.10,73,San Diego,0.0,123.0,3.0,123.0,3.0,120.0,120.0
06073021900,Census Tract 219,73,San Diego,14.0,79.0,7.0,65.0,0.0,72.0,65.0
06073020026,Census Tract 200.26,73,San Diego,20.0,94.0,11.0,74.0,0.0,83.0,74.0
06073020028,Census Tract 200.28,73,San Diego,0.0,77.0,31.0,77.0,31.0,46.0,46.0
06073013421,Census Tract 134.21,73,San Diego,0.0,91.0,13.0,91.0,13.0,78.0,78.0
06073020811,Census Tract 208.11,73,San Diego,0.0,161.0,3.0,161.0,3.0,158.0,158.0
06073021206,Census Tract 212.06,73,San Diego,0.0,66.0,3.0,66.0,3.0,63.0,63.0
06073017051,Census Tract 170.51,73,San Diego,0.0,111.0,13.0,111.0,13.0,98.0,98.0
06073017109,Census Tract 171.09,73,San Diego,10.0,169.0,10.0,159.0,0.0,159.0,159.0
06019005507,Census Tract 55.07,19,Fresno,0.0,120.0,22.0,120.0,22.0,98.0,98.0
06029005402,Census Tract 54.02,29,Kern,0.0,114.0,13.0,114.0,13.0,101.0,101.0
06047001004,Census Tract 10.04,47,Merced,0.0,71.0,30.0,71.0,30.0,41.0,41.0
06047001005,Census Tract 10.05,47,Merced,1.0,51.0,25.0,50.0,24.0,26.0,26.0
06047001101,Census Tract 11.01,47,Merced,0.0,106.0,27.0,106.0,27.0,79.0,79.0
06071008402,Census Tract 84.02,71,San Bernardino,0.0,94.0,21.0,94.0,21.0,73.0,73.0
06071008404,Census Tract 84.04,71,San Bernardino,0.0,59.0,29.0,59.0,29.0,30.0,30.0
06071008800,Census Tract 88,71,San Bernardino,0.0,182.0,19.0,182.0,19.0,163.0,163.0
06047001200,Census Tract 12,47,Merced,0.0,90.0,21.0,90.0,21.0,69.0,69.0
06047001301,Census Tract 13.01,47,Merced,2.0,61.0,26.0,59.0,24.0,35.0,35.0
06047001302,Census Tract 13.02,47,Merced,12.0,56.0,33.0,44.0,21.0,23.0,23.0
06033000502,Census Tract 5.02,33,Lake,0.0,69.0,15.0,69.0,15.0,54.0,54.0
